[WITEC_TRUEMATCH_ASCII_HEADER]
Version = 1.0

[SpectrumHeader]
Title = Particle 916
ExcitationWavelength = 532.200988769531
SpectrumSize = 1024
XDataKind = nm

[SampleMetaData]
Length = 2640.01312255859
Width = 1492.57919311523
Aspect Ratio = 0.565368096226994
Num Pixels = 1126535.5
Area = 1760211.71875
Convex Area = 2807953.125
Perimeter = 34951.4545096457
Convex Perimeter = 6786.21671453118
Feret Max = 2701.17004394531
Feret Min = 1476.01593017578
CE Diameter = 1497.05416315468
Circularity = 0.134561906706767
Convexity = 0.194161210448577
Solidity = 0.626866489713926
SE Volume = 1756754854.39222
IsOversaturated = False
RamanSignal = 0.444489509828629
FluorescenceSignal = 191.418079663348

[SpectrumData]
544.059314197088	721.5
544.194368603448	722.5
544.329416104749	726
544.464456707507	728
544.599490418235	723
544.734517243444	725
544.869537189643	722
545.004550263336	726.5
545.139556471026	724
545.274555819211	723
545.409548314389	729.5
545.544533963053	736.5
545.679512771694	729
545.8144847468	731
545.949449894854	728
546.084408222341	730
546.219359735739	727.5
546.354304441524	729
546.489242346171	733.5
546.62417345615	729.5
546.759097777928	727.5
546.894015317972	733
547.028926082743	735.5
547.163830078702	735
547.298727312303	735.5
547.433617790002	733.5
547.56850151825	731.5
547.703378503494	726.5
547.83824875218	727.5
547.97311227075	732.5
548.107969065645	732
548.242819143301	738
548.377662510152	740
548.51249917263	729
548.647329137164	740.5
548.782152410178	732
548.916968998097	740.5
549.05177890734	740
549.186582144324	739.5
549.321378715465	742
549.456168627174	738.5
549.59095188586	738
549.725728497931	743
549.860498469788	743.5
549.995261807833	743
550.130018518464	738.5
550.264768608077	739
550.399512083063	740.5
550.534248949813	739
550.668979214714	743.5
550.803702884149	751
550.938419964501	751
551.073130462148	749.5
551.207834383466	751
551.342531734829	735.5
551.477222522607	743.5
551.611906753168	747.5
551.746584432877	747.5
551.881255568097	748.5
552.015920165187	743.5
552.150578230504	744
552.285229770403	744.5
552.419874791235	741
552.554513299349	745
552.689145301091	749.5
552.823770802805	749.5
552.958389810831	745.5
553.093002331507	749
553.227608371169	750.5
553.362207936149	749.5
553.496801032778	749.5
553.631387667382	754.5
553.765967846286	749
553.900541575813	745
554.035108862281	747
554.169669712008	756
554.304224131306	750.5
554.438772126488	752
554.573313703862	755.5
554.707848869734	752.5
554.842377630407	755
554.976899992181	752
555.111415961355	755
555.245925544225	750
555.380428747082	758
555.514925576217	754
555.649416037918	760
555.783900138468	762.5
555.918377884151	762
556.052849281245	762
556.187314336028	759
556.321773054774	757.5
556.456225443755	761
556.590671509238	757.5
556.725111257492	757
556.85954469478	769.5
556.993971827362	770.5
557.128392661498	762
557.262807203444	758
557.397215459452	774
557.531617435774	782.5
557.666013138658	779.5
557.800402574349	788
557.934785749091	779
558.069162669123	774.5
558.203533340684	768.5
558.337897770009	765.5
558.472255963331	766
558.606607926879	773.5
558.740953666882	765.5
558.875293189564	767.5
559.009626501147	761.5
559.143953607851	775.5
559.278274515895	763
559.412589231491	769
559.546897760854	775.5
559.681200110191	768
559.815496285711	773.5
559.949786293617	774.5
560.084070140112	773
560.218347831396	777.5
560.352619373664	776.5
560.486884773111	765.5
560.62114403593	769
560.75539716831	779
560.889644176436	778
561.023885066494	781.5
561.158119844666	769
561.29234851713	772
561.426571090063	777.5
561.56078756964	777.5
561.694997962031	774
561.829202273407	772
561.963400509934	782.5
562.097592677776	779.5
562.231778783095	774.5
562.365958832049	780
562.500132830797	782
562.634300785491	778.5
562.768462702284	780.5
562.902618587324	786.5
563.03676844676	783
563.170912286734	793.5
563.305050113388	794
563.439181932863	787.5
563.573307751295	788.5
563.707427574818	783.5
563.841541409564	786.5
563.975649261663	783.5
564.109751137241	800
564.243847042424	790
564.377936983333	795.5
564.512020966088	786
564.646098996806	789
564.780171081603	796.5
564.91423722659	790
565.048297437877	799.5
565.182351721572	810
565.31640008378	798
565.450442530603	794
565.584479068142	798.5
565.718509702494	792
565.852534439754	800.5
565.986553286017	797.5
566.120566247371	806.5
566.254573329906	802
566.388574539706	806
566.522569882856	800.5
566.656559365435	794
566.790542993523	796.5
566.924520773196	799.5
567.058492710527	810.5
567.192458811587	793
567.326419082446	799
567.460373529169	810.5
567.594322157822	809
567.728264974466	817
567.862201985159	814.5
567.99613319596	807.5
568.130058612923	815
568.263978242099	804
568.397892089539	805
568.531800161291	798
568.665702463399	798
568.799599001907	803.5
568.933489782855	808
569.06737481228	805.5
569.201254096218	802
569.335127640704	809.5
569.468995451768	801.5
569.602857535438	807
569.736713897742	816
569.870564544702	810
570.004409482341	807
570.138248716679	819
570.272082253731	829
570.405910099513	830.5
570.539732260038	820
570.673548741314	828
570.807359549351	825.5
570.941164690153	821.5
571.074964169723	832.5
571.208757994063	849.5
571.342546169171	850.5
571.476328701042	841.5
571.610105595671	828
571.74387685905	841
571.877642497167	845.5
572.011402516011	835.5
572.145156921564	833
572.278905719811	824.5
572.41264891673	833
572.5463865183	816
572.680118530497	823.5
572.813844959293	822.5
572.94756581066	823.5
573.081281090566	832
573.214990804979	822
573.348694959861	817
573.482393561176	831.5
573.616086614882	826.5
573.749774126938	831
573.883456103297	836.5
574.017132549915	837
574.15080347274	834.5
574.284468877721	834
574.418128770805	839
574.551783157936	825.5
574.685432045055	825.5
574.819075438101	830
574.952713343013	832
575.086345765724	846.5
575.219972712168	840.5
575.353594188275	854.5
575.487210199974	837
575.62082075319	848
575.754425853847	847.5
575.888025507869	841
576.021619721172	836.5
576.155208499676	833.5
576.288791849294	845
576.42236977594	837.5
576.555942285524	833.5
576.689509383955	841
576.823071077139	851
576.956627370981	831.5
577.090178271381	840.5
577.22372378424	849
577.357263915455	856.5
577.490798670921	833
577.624328056532	850
577.757852078178	845.5
577.891370741748	847.5
578.024884053129	850
578.158392018205	843.5
578.291894642858	845.5
578.425391932969	850
578.558883894416	858
578.692370533073	850.5
578.825851854816	848.5
578.959327865514	859.5
579.092798571038	859
579.226263977255	842.5
579.35972409003	843
579.493178915225	853
579.626628458701	865
579.760072726317	862.5
579.89351172393	845.5
580.026945457393	845
580.160373932559	844.5
580.293797155277	848.5
580.427215131397	857
580.560627866763	861
580.694035367219	864
580.827437638608	849
580.960834686767	853.5
581.094226517535	851
581.227613136747	856.5
581.360994550236	859
581.494370763833	851
581.627741783368	852
581.761107614665	868
581.894468263552	869
582.027823735849	895
582.161174037378	940
582.294519173957	966.5
582.427859151403	940.5
582.561193975529	892
582.694523652149	869.5
582.827848187071	864.5
582.961167586104	859.5
583.094481855055	868.5
583.227790999726	867
583.361095025921	861
583.494393939438	865.5
583.627687746075	857.5
583.760976451628	866
583.89426006189	881.5
584.027538582654	872
584.160812019708	871
584.29408037884	860.5
584.427343665835	871.5
584.560601886477	870.5
584.693855046547	862.5
584.827103151824	873
584.960346208086	870.5
585.093584221107	863.5
585.22681719666	871
585.360045140518	862.5
585.493268058448	875
585.626485956219	882.5
585.759698839594	894
585.892906714337	905
586.026109586209	927
586.15930746097	918.5
586.292500344375	923
586.425688242181	905.5
586.558871160139	909.5
586.692049104001	887
586.825222079516	880
586.958390092431	886
587.09155314849	880
587.224711253438	882.5
587.357864413013	865
587.491012632957	887
587.624155919005	874
587.757294276893	888.5
587.890427712353	890
588.023556231117	870
588.156679838914	876.5
588.289798541471	879.5
588.422912344513	873
588.556021253764	872
588.689125274943	888
588.822224413771	880
588.955318675965	881.5
589.08840806724	887.5
589.221492593309	881.5
589.354572259885	884.5
589.487647072676	887
589.620717037389	881
589.753782159731	865.5
589.886842445406	869.5
590.019897900113	874.5
590.152948529554	889
590.285994339426	887.5
590.419035335426	881
590.552071523246	891
590.685102908579	881.5
590.818129497114	877.5
590.951151294541	878
591.084168306546	895
591.217180538812	881
591.350187997021	883.5
591.483190686856	886
591.616188613993	895
591.74918178411	887
591.882170202881	872.5
592.01515387598	879
592.148132809076	879.5
592.28110700784	879.5
592.414076477937	881
592.547041225035	880.5
592.680001254795	883
592.81295657288	878.5
592.945907184948	887
593.078853096658	883.5
593.211794313665	885
593.344730841623	889.5
593.477662686185	891
593.610589853	881.5
593.743512347717	887
593.876430175982	892
594.00934334344	891
594.142251855733	876
594.275155718502	896.5
594.408054937386	890.5
594.540949518023	895
594.673839466047	881
594.806724787092	885.5
594.939605486789	889
595.072481570769	885
595.205353044658	905.5
595.338219914084	874
595.471082184669	878
595.603939862037	889
595.736792951808	889.5
595.869641459601	893.5
596.002485391032	888.5
596.135324751716	886
596.268159547267	902
596.400989783295	896
596.533815465411	892.5
596.666636599222	887
596.799453190334	895.5
596.932265244352	900
597.065072766876	890
597.197875763508	891
597.330674239847	901.5
597.463468201488	884
597.596257654028	897.5
597.729042603059	897.5
597.861823054173	886.5
597.99459901296	897.5
598.127370485006	901
598.2601374759	893
598.392899991223	904.5
598.52565803656	908.5
598.65841161749	902.5
598.791160739593	898
598.923905408446	890
599.056645629624	912.5
599.189381408701	900
599.322112751248	903.5
599.454839662835	893
599.587562149031	902.5
599.720280215403	888.5
599.852993867514	901.5
599.985703110929	895.5
600.118407951207	888
600.251108393909	888.5
600.383804444592	904.5
600.516496108813	909
600.649183392125	903.5
600.781866300081	903
600.914544838232	894
601.047219012126	904.5
601.179888827311	899.5
601.312554289333	904.5
601.445215403734	897
601.577872176057	890.5
601.710524611843	891
601.84317271663	898
601.975816495955	896
602.108455955353	905.5
602.241091100356	888.5
602.373721936499	894.5
602.506348469308	895.5
602.638970704314	897
602.771588647043	886.5
602.90420230302	898.5
603.036811677767	906
603.169416776806	910
603.302017605657	897.5
603.434614169838	897.5
603.567206474865	895
603.699794526253	902
603.832378329515	886.5
603.964957890161	909.5
604.097533213702	894.5
604.230104305646	904.5
604.362671171498	908
604.495233816763	904
604.627792246944	900.5
604.760346467541	904
604.892896484055	903
605.025442301984	899.5
605.157983926823	903
605.290521364066	895
605.423054619208	909.5
605.555583697738	887
605.688108605146	890
605.82062934692	900
605.953145928546	895
606.08565835551	892.5
606.218166633292	892.5
606.350670767375	890
606.483170763239	895.5
606.61566662636	892
606.748158362216	898
606.880645976281	896
607.013129474028	906
607.145608860928	892.5
607.278084142451	904.5
607.410555324066	894.5
607.543022411237	901.5
607.675485409432	911.5
607.807944324112	909
607.940399160739	896
608.072849924773	893
608.205296621672	886
608.337739256894	910.5
608.470177835892	905.5
608.602612364122	910
608.735042847034	900.5
608.867469290079	900
608.999891698706	894
609.132310078361	896
609.26472443449	898
609.397134772537	895
609.529541097944	900.5
609.661943416153	902.5
609.794341732601	896.5
609.926736052727	900
610.059126381966	902
610.191512725753	898.5
610.32389508952	898.5
610.456273478699	894
610.588647898719	906
610.721018355009	902.5
610.853384852994	903
610.985747398099	889
611.118105995749	904
611.250460651363	910
611.382811370364	894
611.515158158169	909.5
611.647501020196	891.5
611.779839961859	896.5
611.912174988573	897.5
612.04450610575	906.5
612.1768333188	903.5
612.309156633134	908.5
612.441476054159	896
612.573791587281	894.5
612.706103237905	907.5
612.838411011434	907
612.970714913269	895.5
613.10301494881	900.5
613.235311123457	905.5
613.367603442605	902
613.49989191165	901.5
613.632176535987	916.5
613.764457321007	918
613.896734272101	902.5
614.029007394659	903
614.161276694068	898
614.293542175716	906
614.425803844985	899.5
614.558061707261	903.5
614.690315767924	907
614.822566032355	909.5
614.954812505932	905
615.087055194033	920
615.219294102033	906.5
615.351529235307	917.5
615.483760599228	912
615.615988199166	912.5
615.748212040491	909
615.880432128573	919.5
616.012648468776	899.5
616.144861066467	906.5
616.27706992701	897.5
616.409275055766	916.5
616.541476458097	898
616.673674139362	918.5
616.805868104918	901
616.938058360123	905.5
617.070244910331	926.5
617.202427760895	916.5
617.334606917168	904
617.4667823845	901
617.59895416824	911.5
617.731122273736	918
617.863286706333	908
617.995447471377	904
618.127604574211	904
618.259758020176	924
618.391907814613	900.5
618.524053962861	911.5
618.656196470257	921
618.788335342137	917
618.920470583835	899.5
619.052602200686	913.5
619.184730198019	905
619.316854581166	908
619.448975355456	904
619.581092526215	919.5
619.71320609877	910.5
619.845316078445	915
619.977422470564	922.5
620.109525280447	910.5
620.241624513415	909
620.373720174787	910
620.50581226988	908.5
620.637900804011	909.5
620.769985782493	909
620.902067210641	910.5
621.034145093765	907
621.166219437176	925
621.298290246183	891.5
621.430357526093	915
621.562421282213	907.5
621.694481519847	903
621.826538244299	902.5
621.95859146087	911.5
622.090641174862	899
622.222687391573	911.5
622.3547301163	916.5
622.486769354341	921.5
622.618805110991	916.5
622.750837391542	909.5
622.882866201288	922.5
623.014891545518	909.5
623.146913429523	907.5
623.278931858591	918
623.410946838008	906.5
623.542958373059	914
623.67496646903	930.5
623.806971131201	925.5
623.938972364855	917
624.070970175271	922.5
624.202964567729	909
624.334955547504	911
624.466943119873	905.5
624.598927290111	913.5
624.73090806349	938.5
624.862885445283	914
624.994859440759	920
625.126830055188	929
625.258797293837	903
625.390761161973	932
625.522721664861	915
625.654678807765	920
625.786632595946	927.5
625.918583034667	929
626.050530129186	913
626.182473884762	917
626.314414306653	910
626.446351400113	930
626.578285170397	919.5
626.710215622759	918
626.842142762449	931
626.974066594719	933.5
627.105987124818	916
627.237904357993	912
627.369818299491	912
627.501728954557	921
627.633636328434	920.5
627.765540426367	922.5
627.897441253595	917
628.029338815359	926
628.161233116897	912.5
628.293124163447	917
628.425011960244	938.5
628.556896512524	925.5
628.688777825521	927.5
628.820655904465	929
628.952530754589	923
629.084402381121	929
629.216270789291	923
629.348135984324	937.5
629.479997971448	911.5
629.611856755885	928
629.743712342861	929.5
629.875564737596	929.5
630.007413945311	931.5
630.139259971226	936
630.271102820558	918
630.402942498525	933
630.534779010343	904
630.666612361224	929
630.798442556384	919.5
630.930269601032	930
631.062093500381	912.5
631.193914259639	933
631.325731884014	930.5
631.457546378713	926.5
631.589357748942	937.5
631.721165999905	933
631.852971136804	948.5
631.984773164843	935.5
632.11657208922	930.5
632.248367915136	944.5
632.380160647789	946
632.511950292376	937.5
632.643736854092	926.5
632.775520338132	933
632.907300749688	930.5
633.039078093953	936
633.170852376117	946.5
633.30262360137	933.5
633.4343917749	932.5
633.566156901894	936.5
633.697918987539	932
633.829678037017	937.5
633.961434055514	938
634.093187048211	930
634.224937020288	939
634.356683976927	927
634.488427923305	935
634.620168864599	922.5
634.751906805987	923.5
634.883641752642	926
635.015373709738	935.5
635.147102682449	929
635.278828675944	944
635.410551695395	923.5
635.542271745971	934.5
635.673988832839	930.5
635.805702961165	940
635.937414136116	942.5
636.069122362855	935.5
636.200827646545	945.5
636.332529992348	941
636.464229405425	952.5
636.595925890935	956
636.727619454037	984
636.859310099888	957
636.990997833643	952.5
637.122682660457	955.5
637.254364585485	946
637.386043613878	935.5
637.517719750788	956
637.649393001365	932.5
637.781063370757	953
637.912730864114	939
638.04439548658	933.5
638.176057243302	934
638.307716139425	923.5
638.439372180091	938.5
638.571025370442	932.5
638.702675715619	938
638.834323220762	942
638.96596789101	951.5
639.0976097315	952.5
639.229248747368	933.5
639.360884943749	940.5
639.492518325779	935
639.624148898588	929.5
639.75577666731	933.5
639.887401637074	948.5
640.019023813011	941.5
640.150643200249	946
640.282259803914	946
640.413873629134	952.5
640.545484681032	936.5
640.677092964734	932
640.808698485361	938.5
640.940301248036	943
641.071901257879	933
641.203498520009	961.5
641.335093039545	945
641.466684821603	943.5
641.598273871301	932
641.729860193752	930
641.861443794071	947
641.993024677371	941
642.124602848763	939.5
642.256178313358	945.5
642.387751076265	955
642.519321142592	949.5
642.650888517448	945.5
642.782453205938	957
642.914015213167	943
643.045574544239	943
643.177131204258	951
643.308685198324	952.5
643.44023653154	950.5
643.571785209004	939.5
643.703331235815	944
643.83487461707	924
643.966415357867	942
644.0979534633	950.5
644.229488938464	949
644.361021788452	946
644.492552018356	924
644.624079633267	938.5
644.755604638275	932.5
644.88712703847	945
645.018646838938	933
645.150164044768	944
645.281678661044	927.5
645.413190692852	941
645.544700145275	947.5
645.676207023395	939.5
645.807711332295	942
645.939213077055	944
646.070712262754	921.5
646.20220889447	947
646.333702977282	934
646.465194516265	943
646.596683516495	933.5
646.728169983045	943
646.85965392099	937
646.991135335401	943.5
647.12261423135	937.5
647.254090613906	943
647.385564488138	946
647.517035859116	963
647.648504731905	950
647.779971111572	955
647.911435003181	950
648.042896411797	945.5
648.174355342483	945
648.3058118003	948
648.437265790309	941
648.568717317571	949
648.700166387144	946.5
648.831613004085	947.5
648.963057173453	942
649.094498900302	948
649.225938189687	939
649.357375046663	936
649.488809476281	926.5
649.620241483595	949.5
649.751671073654	941
649.883098251509	948.5
650.014523022208	947
650.145945390798	929.5
650.277365362328	932.5
650.408782941843	944
650.540198134387	934.5
650.671610945005	938.5
650.803021378739	938.5
650.934429440631	932
651.065835135722	938.5
651.197238469053	948.5
651.328639445661	944
651.460038070585	930
651.591434348862	941
651.722828285527	944
651.854219885617	947.5
651.985609154165	931.5
652.116996096204	926.5
652.248380716766	947.5
652.379763020882	942
652.511143013583	939
652.642520699897	953.5
652.773896084853	937.5
652.905269173479	959
653.0366399708	936
653.168008481842	939.5
653.29937471163	932.5
653.430738665186	936.5
653.562100347535	932
653.693459763696	949
653.82481691869	924
653.956171817538	933
654.087524465258	933
654.218874866867	961
654.350223027383	943
654.481568951822	937
654.612912645198	931.5
654.744254112525	932.5
654.875593358817	922.5
655.006930389086	947.5
655.138265208343	944
655.269597821598	940
655.40092823386	944.5
655.532256450139	939.5
655.663582475441	943
655.794906314773	930.5
655.926227973141	944.5
656.057547455549	924
656.188864767001	912.5
656.320179912501	938.5
656.45149289705	933.5
656.582803725648	937.5
656.714112403298	950.5
656.845418934996	948.5
656.976723325743	948
657.108025580535	927.5
657.239325704369	943.5
657.37062370224	928.5
657.501919579143	940
657.633213340072	938
657.76450499002	940.5
657.895794533978	936
658.027081976939	941.5
658.158367323891	923
658.289650579825	929.5
658.420931749728	942
658.552210838589	942.5
658.683487851394	928.5
658.814762793128	942.5
658.946035668777	936.5
659.077306483324	940.5
659.208575241753	935
659.339841949045	939.5
659.471106610183	930.5
659.602369230146	935.5
659.733629813914	941
659.864888366465	932.5
659.996144892779	931
660.12739939783	939.5
660.258651886597	919
660.389902364053	925
660.521150835173	936
660.65239730493	933.5
660.783641778298	933
660.914884260247	934
661.046124755749	939.5
661.177363269774	923.5
661.308599807291	937.5
661.439834373268	917.5
661.571066972672	933.5
661.70229761047	923.5
661.833526291629	934
661.964753021112	926.5
662.095977803884	937.5
662.227200644907	919.5
662.358421549145	935
662.489640521559	916.5
662.620857567109	922
662.752072690755	917.5
662.883285897457	935.5
663.014497192171	930
663.145706579857	934
663.276914065469	920.5
663.408119653963	924
663.539323350295	922
663.670525159418	927
663.801725086286	925.5
663.93292313585	930
664.064119313062	924
664.195313622873	927.5
664.326506070232	908.5

[SpectrumHeader]
Title = Particle 4681
ExcitationWavelength = 532.200988769531
SpectrumSize = 1024
XDataKind = nm

[SampleMetaData]
Length = 1304.3244934082
Width = 1054.20166015625
Aspect Ratio = 0.808235730820034
Num Pixels = 435361
Area = 680251.5625
Convex Area = 1122946.875
Perimeter = 16850.5272722244
Convex Perimeter = 3967.31809422374
Feret Max = 1421.25
Feret Min = 1054.20166015625
CE Diameter = 930.657396544444
Circularity = 0.173510679681365
Convexity = 0.235441777585397
Solidity = 0.605773592361616
SE Volume = 422054098.767693
IsOversaturated = False
RamanSignal = 0.0212647140667003
FluorescenceSignal = 48.0796635453419

[SpectrumData]
528.208474329979	681
528.344382428309	679.5
528.480282838357	680.5
528.616175566999	681
528.752060621108	685
528.887938007554	680.5
529.023807733202	677.5
529.159669804915	680
529.295524229554	682
529.431371013975	679
529.567210165031	681
529.703041689573	680
529.838865594446	681.5
529.974681886495	677
530.110490572559	680
530.246291659477	680
530.382085154082	680
530.517871063204	682.5
530.653649393672	679
530.789420152309	681.5
530.925183345936	684.5
531.060938981372	678.5
531.196687065431	681.5
531.332427604924	682.5
531.46816060666	679
531.603886077444	682
531.739604024077	679.5
531.875314453359	678.5
532.011017372085	682
532.146712787046	690
532.282400705034	725
532.418081132832	704
532.553754077226	683
532.689419544992	680
532.82507754291	683.5
532.960728077751	681.5
533.096371156287	681.5
533.232006785283	681.5
533.367634971504	679.5
533.503255721711	677.5
533.638869042661	681
533.77447494111	684
533.910073423807	686.5
534.045664497502	687.5
534.181248168939	697.5
534.31682444486	704.5
534.452393332005	704.5
534.587954837109	712.5
534.723508966904	699
534.85905572812	698
534.994595127484	699.5
535.130127171719	700.5
535.265651867544	697
535.401169221677	699
535.536679240832	698.5
535.67218193172	693.5
535.807677301048	694.5
535.943165355522	703
536.078646101842	697
536.214119546709	690
536.349585696815	694
536.485044558855	690
536.620496139518	694.5
536.75594044549	696.5
536.891377483453	690.5
537.026807260089	691.5
537.162229782073	691
537.297645056081	692.5
537.433053088784	690
537.568453886848	693.5
537.703847456939	694
537.839233805719	692
537.974612939846	689.5
538.109984865977	694.5
538.245349590764	696.5
538.380707120856	697.5
538.516057462901	693.5
538.651400623542	691
538.786736609419	690
538.922065427171	694.5
539.057387083431	692
539.192701584831	689
539.328008938	695.5
539.463309149564	693.5
539.598602226145	691
539.733888174363	692
539.869167000833	698
540.00443871217	694.5
540.139703314985	693
540.274960815884	694.5
540.410211221473	693
540.545454538353	687.5
540.680690773123	695
540.815919932379	694
540.951142022713	696.5
541.086357050714	699.5
541.22156502297	695
541.356765946065	696
541.49195982658	696.5
541.627146671092	694.5
541.762326486176	693.5
541.897499278405	696
542.032665054347	691
542.167823820568	695.5
542.302975583633	691.5
542.4381203501	694
542.573258126528	689.5
542.70838891947	694.5
542.843512735479	691
542.978629581103	696.5
543.113739462887	700
543.248842387374	697
543.383938361104	695.5
543.519027390614	693
543.654109482438	699.5
543.789184643106	696.5
543.924252879148	696
544.059314197088	697
544.194368603448	694.5
544.329416104749	695
544.464456707507	697
544.599490418235	694.5
544.734517243444	698
544.869537189643	698.5
545.004550263336	697.5
545.139556471026	698
545.274555819211	700
545.409548314389	697
545.544533963053	694
545.679512771694	701
545.8144847468	700.5
545.949449894854	694
546.084408222341	696.5
546.219359735739	698.5
546.354304441524	695.5
546.489242346171	695
546.62417345615	701
546.759097777928	695.5
546.894015317972	699
547.028926082743	698
547.163830078702	702
547.298727312303	705.5
547.433617790002	714
547.56850151825	710.5
547.703378503494	704.5
547.83824875218	698
547.97311227075	701
548.107969065645	696.5
548.242819143301	705.5
548.377662510152	704
548.51249917263	703
548.647329137164	696.5
548.782152410178	698.5
548.916968998097	699
549.05177890734	698
549.186582144324	698.5
549.321378715465	701
549.456168627174	699
549.59095188586	694.5
549.725728497931	701
549.860498469788	700
549.995261807833	702.5
550.130018518464	705.5
550.264768608077	697.5
550.399512083063	698
550.534248949813	702
550.668979214714	695
550.803702884149	702
550.938419964501	703.5
551.073130462148	705
551.207834383466	702
551.342531734829	702.5
551.477222522607	695.5
551.611906753168	701.5
551.746584432877	699
551.881255568097	701
552.015920165187	696.5
552.150578230504	702
552.285229770403	700
552.419874791235	702
552.554513299349	703
552.689145301091	701.5
552.823770802805	701
552.958389810831	699.5
553.093002331507	701.5
553.227608371169	701.5
553.362207936149	707.5
553.496801032778	699.5
553.631387667382	694.5
553.765967846286	698.5
553.900541575813	702.5
554.035108862281	704.5
554.169669712008	701
554.304224131306	701.5
554.438772126488	705
554.573313703862	701.5
554.707848869734	701
554.842377630407	703
554.976899992181	706.5
555.111415961355	696
555.245925544225	701.5
555.380428747082	709.5
555.514925576217	705.5
555.649416037918	706
555.783900138468	709
555.918377884151	700
556.052849281245	705
556.187314336028	699.5
556.321773054774	709.5
556.456225443755	707.5
556.590671509238	705
556.725111257492	700
556.85954469478	708.5
556.993971827362	706.5
557.128392661498	706.5
557.262807203444	704
557.397215459452	711.5
557.531617435774	699.5
557.666013138658	707
557.800402574349	710.5
557.934785749091	708
558.069162669123	708.5
558.203533340684	704.5
558.337897770009	706
558.472255963331	703
558.606607926879	706
558.740953666882	703.5
558.875293189564	700.5
559.009626501147	702.5
559.143953607851	711.5
559.278274515895	707
559.412589231491	707
559.546897760854	704.5
559.681200110191	708.5
559.815496285711	708
559.949786293617	705.5
560.084070140112	710.5
560.218347831396	708.5
560.352619373664	710
560.486884773111	704
560.62114403593	709.5
560.75539716831	708
560.889644176436	709.5
561.023885066494	708
561.158119844666	707
561.29234851713	712
561.426571090063	709.5
561.56078756964	708.5
561.694997962031	701
561.829202273407	715
561.963400509934	710.5
562.097592677776	710.5
562.231778783095	710
562.365958832049	709
562.500132830797	708.5
562.634300785491	709
562.768462702284	712.5
562.902618587324	708
563.03676844676	708
563.170912286734	714.5
563.305050113388	716
563.439181932863	710.5
563.573307751295	710.5
563.707427574818	714.5
563.841541409564	710.5
563.975649261663	711.5
564.109751137241	707.5
